batch_label,detector,detector_mode,image_path,prediction,confidence,elapsed_time,label,source,method
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00085_sd15_fp8_seed208_s30_g3.5_str0.3.png,fake,0.9996191263198853,0.085731029510498,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00074_sd15_fp4_seed197_s30_g3.5_str0.3.png,fake,0.9998036026954652,0.0847518444061279,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00023_sd15_fp4_seed146_s30_g3.5_str0.3.png,fake,0.8828791975975037,0.0871675014495849,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00077_sd35_fp4_seed200_s30_g3.5_str0.3.png,fake,0.9999003410339355,0.086371898651123,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00096_sd35_fp4_seed219_s30_g3.5_str0.3.png,fake,0.999396562576294,0.0849003791809082,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00096_sd15_fp4_seed219_s30_g3.5_str0.3.png,fake,0.9993934631347656,0.084916353225708,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00025_sd35_fp4_seed148_s30_g3.5_str0.3.png,fake,0.9999642372131348,0.0853691101074218,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00069_sd15_fp8_seed192_s30_g3.5_str0.3.png,fake,0.9996317625045776,0.0846765041351318,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00025_sd35_fp8_seed148_s30_g3.5_str0.3.png,fake,0.999981164932251,0.0858879089355468,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00098_sd3_fp8_seed221_s30_g3.5_str0.3.png,fake,0.9987698197364808,0.0880894660949707,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00064_sd3_fp8_seed187_s30_g3.5_str0.3.png,fake,0.9997195601463318,0.0879106521606445,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00036_sd3_fp4_seed159_s30_g3.5_str0.3.png,fake,0.999062955379486,0.0871424674987793,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00060_sd15_fp16_seed183_s30_g3.5_str0.3.png,fake,0.9684896469116212,0.0870048999786377,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00003_sd3_fp8_seed126_s30_g3.5_str0.3.png,fake,0.9980286955833436,0.0842735767364502,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00043_sd3_fp16_seed166_s30_g3.5_str0.3.png,fake,0.999911904335022,0.0846822261810302,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00030_sd35_fp8_seed153_s30_g3.5_str0.3.png,fake,0.9990602135658264,0.0855252742767334,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00045_sd15_fp8_seed168_s30_g3.5_str0.3.png,fake,0.9999576807022096,0.0852606296539306,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00046_sd15_fp4_seed169_s30_g3.5_str0.3.png,fake,0.9999182224273682,0.0843589305877685,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00056_sd35_fp4_seed179_s30_g3.5_str0.3.png,fake,0.9998069405555724,0.0830459594726562,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00091_sd35_fp16_seed214_s30_g3.5_str0.3.png,fake,0.9994248151779176,0.0841994285583496,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00040_sd15_fp16_seed163_s30_g3.5_str0.3.png,fake,0.9998893737792968,0.0884168148040771,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00071_sd35_fp16_seed194_s30_g3.5_str0.3.png,fake,0.998262345790863,0.0854296684265136,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00048_sd3_fp16_seed171_s30_g3.5_str0.3.png,fake,0.9961523413658142,0.0833930969238281,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00044_sd35_fp8_seed167_s30_g3.5_str0.3.png,fake,0.9978848099708556,0.0879290103912353,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00016_sd3_fp4_seed139_s30_g3.5_str0.3.png,fake,0.9986639022827148,0.0913045406341552,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00048_sd35_fp4_seed171_s30_g3.5_str0.3.png,fake,0.9972475171089172,0.0824108123779296,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00096_sd35_fp16_seed219_s30_g3.5_str0.3.png,fake,0.998713493347168,0.0843377113342285,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00060_sd35_fp16_seed183_s30_g3.5_str0.3.png,fake,0.9935909509658812,0.0857484340667724,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00045_sd35_fp8_seed168_s30_g3.5_str0.3.png,fake,0.9999723434448242,0.0845406055450439,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00023_sd35_fp4_seed146_s30_g3.5_str0.3.png,fake,0.9893922805786132,0.0863704681396484,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00077_sd35_fp16_seed200_s30_g3.5_str0.3.png,fake,0.999923586845398,0.0859708786010742,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00034_sd3_fp16_seed157_s30_g3.5_str0.3.png,fake,0.9984768033027648,0.0846786499023437,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00084_sd35_fp16_seed207_s30_g3.5_str0.3.png,fake,0.9977253079414368,0.0833833217620849,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00003_sd35_fp16_seed126_s30_g3.5_str0.3.png,fake,0.9998898506164552,0.0826056003570556,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00056_sd3_fp16_seed179_s30_g3.5_str0.3.png,fake,0.9997922778129578,0.083911657333374,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00082_sd3_fp8_seed205_s30_g3.5_str0.3.png,fake,0.999732792377472,0.0837850570678711,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00085_sd3_fp16_seed208_s30_g3.5_str0.3.png,fake,0.9999020099639891,0.0820677280426025,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00019_sd3_fp16_seed142_s30_g3.5_str0.3.png,fake,0.99956613779068,0.0820555686950683,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00000_sd15_fp8_seed123_s30_g3.5_str0.3.png,fake,0.9972244501113892,0.0861744880676269,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00047_sd3_fp8_seed170_s30_g3.5_str0.3.png,fake,0.9994065761566162,0.0815999507904052,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00080_sd15_fp4_seed203_s30_g3.5_str0.3.png,fake,0.991523027420044,0.0840487480163574,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00039_sd3_fp8_seed162_s30_g3.5_str0.3.png,fake,0.999129354953766,0.0833170413970947,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00028_sd15_fp16_seed151_s30_g3.5_str0.3.png,fake,0.9991833567619324,0.0877199172973632,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00036_sd3_fp16_seed159_s30_g3.5_str0.3.png,fake,0.999415159225464,0.0833959579467773,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00014_sd15_fp8_seed137_s30_g3.5_str0.3.png,fake,0.9994422793388368,0.0813298225402832,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00031_sd35_fp16_seed154_s30_g3.5_str0.3.png,fake,0.9783331751823424,0.0915429592132568,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00048_sd35_fp16_seed171_s30_g3.5_str0.3.png,fake,0.9916650652885436,0.0888173580169677,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00007_sd15_fp8_seed130_s30_g3.5_str0.3.png,fake,0.9995355606079102,0.0938379764556884,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00065_sd35_fp16_seed188_s30_g3.5_str0.3.png,fake,0.9991938471794128,0.0934338569641113,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00054_sd3_fp8_seed177_s30_g3.5_str0.3.png,fake,0.9998679161071776,0.094334602355957,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00077_sd3_fp16_seed200_s30_g3.5_str0.3.png,fake,0.9997904896736144,0.0970830917358398,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00076_sd3_fp8_seed199_s30_g3.5_str0.3.png,fake,0.9963213205337524,0.0972213745117187,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00004_sd35_fp16_seed127_s30_g3.5_str0.3.png,fake,0.9971023201942444,0.0946795940399169,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00018_sd35_fp8_seed141_s30_g3.5_str0.3.png,fake,0.9998506307601928,0.0951457023620605,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00020_sd3_fp8_seed143_s30_g3.5_str0.3.png,fake,0.9982935786247252,0.0950632095336914,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00007_sd3_fp4_seed130_s30_g3.5_str0.3.png,fake,0.9994065761566162,0.096125841140747,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00080_sd35_fp16_seed203_s30_g3.5_str0.3.png,fake,0.8535550832748413,0.0930457115173339,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00011_sd3_fp4_seed134_s30_g3.5_str0.3.png,fake,0.9995126724243164,0.0947444438934326,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00080_sd35_fp4_seed203_s30_g3.5_str0.3.png,fake,0.9931540489196776,0.095362901687622,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00093_sd15_fp8_seed216_s30_g3.5_str0.3.png,fake,0.999910831451416,0.0952904224395752,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00022_sd35_fp16_seed145_s30_g3.5_str0.3.png,fake,0.9947018027305604,0.095674991607666,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00081_sd15_fp4_seed204_s30_g3.5_str0.3.png,fake,0.9996933937072754,0.0948412418365478,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00029_sd15_fp16_seed152_s30_g3.5_str0.3.png,fake,0.9997592568397522,0.0926349163055419,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd15_fp16_seed217_s30_g3.5_str0.3.png,fake,0.999165177345276,0.0944242477416992,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00016_sd15_fp8_seed139_s30_g3.5_str0.3.png,fake,0.9990180730819702,0.0940291881561279,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00058_sd35_fp8_seed181_s30_g3.5_str0.3.png,fake,0.9997642636299132,0.0903830528259277,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00079_sd3_fp4_seed202_s30_g3.5_str0.3.png,fake,0.99988055229187,0.0899937152862548,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd35_fp8_seed201_s30_g3.5_str0.3.png,fake,0.9961498975753784,0.095712661743164,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00033_sd35_fp16_seed156_s30_g3.5_str0.3.png,fake,0.9998154044151306,0.0914735794067382,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00042_sd3_fp4_seed165_s30_g3.5_str0.3.png,fake,0.9960302710533142,0.0929551124572753,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00006_sd3_fp4_seed129_s30_g3.5_str0.3.png,fake,0.9989870190620422,0.0940613746643066,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd35_fp4_seed201_s30_g3.5_str0.3.png,fake,0.990132212638855,0.0947346687316894,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.3.png,fake,0.9996933937072754,0.0946028232574462,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00071_sd3_fp8_seed194_s30_g3.5_str0.3.png,fake,0.9968252182006836,0.0955009460449218,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00023_sd3_fp8_seed146_s30_g3.5_str0.3.png,fake,0.9886763095855712,0.092414379119873,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd15_fp4_seed201_s30_g3.5_str0.3.png,fake,0.9927456974983216,0.0888473987579345,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00041_sd3_fp4_seed164_s30_g3.5_str0.3.png,fake,0.9995619654655457,0.0934154987335205,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd35_fp4_seed217_s30_g3.5_str0.3.png,fake,0.9992089867591858,0.0945312976837158,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd3_fp8_seed210_s30_g3.5_str0.3.png,fake,0.9962168335914612,0.0928528308868408,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00097_sd3_fp4_seed220_s30_g3.5_str0.3.png,fake,0.9999392032623292,0.0943996906280517,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00049_sd3_fp8_seed172_s30_g3.5_str0.3.png,fake,0.999283492565155,0.0955214500427246,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00061_sd15_fp16_seed184_s30_g3.5_str0.3.png,fake,0.9992133378982544,0.0963263511657714,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00052_sd3_fp4_seed175_s30_g3.5_str0.3.png,fake,0.9992246627807616,0.0947606563568115,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00019_sd15_fp4_seed142_s30_g3.5_str0.3.png,fake,0.9995312690734864,0.0935449600219726,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00047_sd3_fp4_seed170_s30_g3.5_str0.3.png,fake,0.9998725652694702,0.0913736820220947,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00064_sd35_fp8_seed187_s30_g3.5_str0.3.png,fake,0.9997639060020448,0.0938086509704589,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00000_sd3_fp8_seed123_s30_g3.5_str0.3.png,fake,0.999319553375244,0.0973424911499023,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00049_sd15_fp4_seed172_s30_g3.5_str0.3.png,fake,0.9994992017745972,0.0945062637329101,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00009_sd15_fp4_seed132_s30_g3.5_str0.3.png,fake,0.999666690826416,0.0946128368377685,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00050_sd15_fp16_seed173_s30_g3.5_str0.3.png,fake,0.9877927899360656,0.0698707103729248,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00059_sd35_fp16_seed182_s30_g3.5_str0.3.png,fake,0.9950856566429138,0.0939593315124511,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00017_sd3_fp4_seed140_s30_g3.5_str0.3.png,fake,0.999884843826294,0.0946729183197021,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00037_sd15_fp16_seed160_s30_g3.5_str0.3.png,fake,0.998898148536682,0.0952351093292236,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00037_sd35_fp8_seed160_s30_g3.5_str0.3.png,fake,0.9961127638816832,0.0956645011901855,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00089_sd15_fp4_seed212_s30_g3.5_str0.3.png,fake,0.9996583461761476,0.0890431404113769,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00056_sd35_fp16_seed179_s30_g3.5_str0.3.png,fake,0.9998114705085754,0.0923976898193359,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00091_sd3_fp8_seed214_s30_g3.5_str0.3.png,fake,0.9992840886116028,0.0942113399505615,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00020_sd35_fp8_seed143_s30_g3.5_str0.3.png,fake,0.9990203380584716,0.0954267978668212,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00070_sd35_fp8_seed193_s30_g3.5_str0.3.png,fake,0.999670147895813,0.0880849361419677,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00068_sd3_fp8_seed191_s30_g3.5_str0.3.png,fake,0.9999550580978394,0.0941419601440429,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00002_sd35_fp8_seed125_s30_g3.5_str0.3.png,fake,0.9995033740997314,0.0957834720611572,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00067_sd15_fp16_seed190_s30_g3.5_str0.3.png,fake,0.9997573494911194,0.0964894294738769,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00074_sd3_fp16_seed197_s30_g3.5_str0.3.png,fake,0.9999122619628906,0.0946033000946044,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00057_sd35_fp8_seed180_s30_g3.5_str0.3.png,fake,0.9936099648475648,0.0954155921936035,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00032_sd3_fp8_seed155_s30_g3.5_str0.3.png,fake,0.9998615980148317,0.0950300693511962,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd15_fp4_seed210_s30_g3.5_str0.3.png,fake,0.9990648627281188,0.0963013172149658,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd3_fp8_seed201_s30_g3.5_str0.3.png,fake,0.9966734647750854,0.0958428382873535,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00007_sd3_fp16_seed130_s30_g3.5_str0.3.png,fake,0.9993333220481871,0.0955121517181396,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00055_sd35_fp16_seed178_s30_g3.5_str0.3.png,fake,0.9999712705612184,0.0933506488800048,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00085_sd15_fp16_seed208_s30_g3.5_str0.3.png,fake,0.999607264995575,0.089259386062622,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00012_sd15_fp4_seed135_s30_g3.5_str0.3.png,fake,0.9998795986175536,0.0982310771942138,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00071_sd35_fp8_seed194_s30_g3.5_str0.3.png,fake,0.998140811920166,0.0967569351196289,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00054_sd3_fp16_seed177_s30_g3.5_str0.3.png,fake,0.999862551689148,0.0945703983306884,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00002_sd3_fp8_seed125_s30_g3.5_str0.3.png,fake,0.9996893405914308,0.097466230392456,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00009_sd15_fp16_seed132_s30_g3.5_str0.3.png,fake,0.9996223449707032,0.0940191745758056,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00016_sd15_fp16_seed139_s30_g3.5_str0.3.png,fake,0.9985798597335817,0.0934100151062011,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd3_fp16_seed210_s30_g3.5_str0.3.png,fake,0.9992635846138,0.0935397148132324,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00002_sd15_fp4_seed125_s30_g3.5_str0.3.png,fake,0.9996849298477172,0.0960705280303955,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00025_sd3_fp16_seed148_s30_g3.5_str0.3.png,fake,0.9999220371246338,0.093606948852539,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00099_sd35_fp16_seed222_s30_g3.5_str0.3.png,fake,0.9981287121772766,0.0953748226165771,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00000_sd35_fp4_seed123_s30_g3.5_str0.3.png,fake,0.999298930168152,0.0979719161987304,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00066_sd15_fp16_seed189_s30_g3.5_str0.3.png,fake,0.9981879591941832,0.0970191955566406,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00099_sd35_fp8_seed222_s30_g3.5_str0.3.png,fake,0.99883371591568,0.0943419933319091,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00002_sd15_fp16_seed125_s30_g3.5_str0.3.png,fake,0.9997765421867372,0.095632791519165,1,fake,ft_default
sd15_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00060_sd15_fp8_seed183_s30_g3.5_str0.3.png,fake,0.9626919627189636,0.0970230102539062,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00044_sd35_fp4_seed167_s30_g3.5_str0.3.png,fake,0.9971076846122742,0.0980956554412841,1,fake,ft_default
sd15_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00057_sd15_fp16_seed180_s30_g3.5_str0.3.png,fake,0.9737136363983154,0.0971417427062988,1,fake,ft_default
sd3_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00040_sd3_fp8_seed163_s30_g3.5_str0.3.png,fake,0.9999254941940308,0.0879838466644287,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00063_sd15_fp4_seed186_s30_g3.5_str0.3.png,fake,0.9993650317192078,0.0969529151916503,1,fake,ft_default
sd35_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00065_sd35_fp4_seed188_s30_g3.5_str0.3.png,fake,0.9993233680725098,0.0964906215667724,1,fake,ft_default
sd35_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00044_sd35_fp16_seed167_s30_g3.5_str0.3.png,fake,0.9972078204154968,0.0966856479644775,1,fake,ft_default
sd35_fp8,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00074_sd35_fp8_seed197_s30_g3.5_str0.3.png,fake,0.9998873472213744,0.0951581001281738,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00052_sd15_fp4_seed175_s30_g3.5_str0.3.png,fake,0.999484658241272,0.0953118801116943,1,fake,ft_default
sd3_fp16,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00084_sd3_fp16_seed207_s30_g3.5_str0.3.png,fake,0.9952620267868042,0.0937366485595703,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00004_sd15_fp4_seed127_s30_g3.5_str0.3.png,fake,0.9993091821670532,0.0982224941253662,1,fake,ft_default
sd3_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00046_sd3_fp4_seed169_s30_g3.5_str0.3.png,fake,0.999969482421875,0.0967626571655273,1,fake,ft_default
sd15_fp4,CLIP-D,default,/media/CrispyMcMarkInc/fake-images-img2img/00084_sd15_fp4_seed207_s30_g3.5_str0.3.png,fake,0.995230495929718,0.095919132232666,1,fake,ft_default
