batch_label,detector,image_path,prediction,confidence,elapsed_time
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p89_seed212_s30_g3.5.png,fake,0.9993969202041626,0.0946037769317627
z-image_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp16_p49_seed172_s30_g3.5.png,fake,0.99788898229599,0.09220266342163086
pg25_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp8_p18_seed141_s30_g3.5.png,fake,0.9998363256454468,0.08657670021057129
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p11_seed134_s30_g3.5.png,fake,0.9999667406082153,0.09494376182556152
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p77_seed200_s30_g3.5.png,fake,0.9991115927696228,0.09314322471618652
sd35_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp8_p27_seed150_s30_g3.5.png,fake,0.9997591376304626,0.0946500301361084
pg25_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp4_p15_seed138_s30_g3.5.png,fake,0.9998689889907837,0.092620849609375
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p47_seed170_s30_g3.5.png,fake,0.9999544620513916,0.0879366397857666
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p24_seed147_s30_g3.5.png,fake,0.9996979236602783,0.0897059440612793
z-image_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp8_p69_seed192_s30_g3.5.png,fake,0.9997438788414001,0.09328746795654297
pg25_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp16_p92_seed215_s30_g3.5.png,fake,0.9999704360961914,0.08752179145812988
sd35_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp4_p86_seed209_s30_g3.5.png,fake,0.9992601275444031,0.09378170967102051
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p64_seed187_s30_g3.5.png,fake,0.9982234835624695,0.07802200317382812
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p39_seed162_s30_g3.5.png,fake,0.999854564666748,0.08920812606811523
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p99_seed222_s30_g3.5.png,fake,0.9994783997535706,0.0890970230102539
pg25_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp16_p55_seed178_s30_g3.5.png,fake,0.9999310970306396,0.08937287330627441
sd35_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp4_p55_seed178_s30_g3.5.png,fake,0.999887228012085,0.09145045280456543
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p44_seed167_s30_g3.5.png,fake,0.999825656414032,0.09135317802429199
z-image_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp16_p24_seed147_s30_g3.5.png,fake,0.99956876039505,0.09373998641967773
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p81_seed204_s30_g3.5.png,fake,0.9992857575416565,0.07299208641052246
sd15_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp8_p5_seed128_s30_g3.5.png,fake,0.9996858835220337,0.07628488540649414
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p10_seed133_s30_g3.5.png,fake,0.9997451901435852,0.08852291107177734
z-image_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp8_p52_seed175_s30_g3.5.png,fake,0.9998481273651123,0.09197854995727539
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p29_seed152_s30_g3.5.png,fake,0.9998972415924072,0.0906076431274414
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p31_seed154_s30_g3.5.png,fake,0.9907929301261902,0.08851790428161621
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p58_seed181_s30_g3.5.png,fake,0.9999257326126099,0.07626104354858398
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p13_seed136_s30_g3.5.png,fake,0.9992076754570007,0.08975839614868164
pg25_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp16_p64_seed187_s30_g3.5.png,fake,0.9986961483955383,0.09572196006774902
sdxl_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp16_p53_seed176_s30_g3.5.png,fake,0.9999339580535889,0.09120655059814453
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p31_seed154_s30_g3.5.png,fake,0.9981884360313416,0.09312081336975098
z-image_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp4_p99_seed222_s30_g3.5.png,fake,0.9998559951782227,0.09352993965148926
sd35_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp4_p80_seed203_s30_g3.5.png,fake,0.9993926286697388,0.09584474563598633
sd15_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp4_p4_seed127_s30_g3.5.png,fake,0.9963967204093933,0.07245445251464844
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p65_seed188_s30_g3.5.png,fake,0.9999752044677734,0.08758926391601562
sd35_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp8_p10_seed133_s30_g3.5.png,fake,0.9995439648628235,0.0928504467010498
pg25_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp8_p9_seed132_s30_g3.5.png,fake,0.9986739158630371,0.0890207290649414
sd15_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp8_p8_seed131_s30_g3.5.png,fake,0.9984495639801025,0.07671689987182617
sd35_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp16_p25_seed148_s30_g3.5.png,fake,0.9999561309814453,0.09080076217651367
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p71_seed194_s30_g3.5.png,fake,0.9997833371162415,0.09688234329223633
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p10_seed133_s30_g3.5.png,fake,0.9997395873069763,0.09177732467651367
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p85_seed208_s30_g3.5.png,fake,0.9991945624351501,0.09038543701171875
z-image_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp4_p5_seed128_s30_g3.5.png,fake,0.9998346567153931,0.09237837791442871
pg25_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp8_p71_seed194_s30_g3.5.png,fake,0.9991959929466248,0.09308791160583496
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p9_seed132_s30_g3.5.png,fake,0.9997647404670715,0.08430290222167969
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p52_seed175_s30_g3.5.png,fake,0.9998040795326233,0.08969855308532715
z-image_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp4_p67_seed190_s30_g3.5.png,fake,0.999895453453064,0.09357905387878418
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p25_seed148_s30_g3.5.png,fake,0.999294638633728,0.08649682998657227
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p24_seed147_s30_g3.5.png,fake,0.9999407529830933,0.08818960189819336
sd15_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp8_p6_seed129_s30_g3.5.png,fake,0.9888933300971985,0.07701420783996582
z-image_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp8_p86_seed209_s30_g3.5.png,fake,0.997882068157196,0.09227681159973145
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p38_seed161_s30_g3.5.png,fake,0.9998898506164551,0.09004378318786621
sdxl_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp16_p36_seed159_s30_g3.5.png,fake,0.9999682903289795,0.08421063423156738
z-image_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp16_p85_seed208_s30_g3.5.png,fake,0.9995768666267395,0.09113597869873047
sd35_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp4_p44_seed167_s30_g3.5.png,fake,0.9995366334915161,0.08990359306335449
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p45_seed168_s30_g3.5.png,fake,0.9999876022338867,0.08616328239440918
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p78_seed201_s30_g3.5.png,fake,0.9996010661125183,0.08147740364074707
sd3_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp4_p71_seed194_s30_g3.5.png,fake,0.9999312162399292,0.09226131439208984
pg25_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp4_p61_seed184_s30_g3.5.png,fake,0.9996962547302246,0.0847482681274414
sdxl_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp16_p92_seed215_s30_g3.5.png,fake,0.9998806715011597,0.08470845222473145
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p23_seed146_s30_g3.5.png,fake,0.9953173398971558,0.08982396125793457
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p11_seed134_s30_g3.5.png,fake,0.9996676445007324,0.09159708023071289
z-image_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp16_p29_seed152_s30_g3.5.png,fake,0.9989997744560242,0.09538483619689941
sd15_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp4_p94_seed217_s30_g3.5.png,fake,0.9995787739753723,0.0778653621673584
z-image_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp16_p22_seed145_s30_g3.5.png,fake,0.995098888874054,0.09164762496948242
sd35_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp16_p93_seed216_s30_g3.5.png,fake,0.9997472167015076,0.08923053741455078
sdxl_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp16_p17_seed140_s30_g3.5.png,fake,0.9995703101158142,0.08732008934020996
pg25_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp4_p90_seed213_s30_g3.5.png,fake,0.9994627833366394,0.09244275093078613
sd3_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp4_p53_seed176_s30_g3.5.png,fake,0.9998051524162292,0.09110665321350098
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p17_seed140_s30_g3.5.png,fake,0.999502420425415,0.0875558853149414
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p81_seed204_s30_g3.5.png,fake,0.9940999150276184,0.09300470352172852
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p60_seed183_s30_g3.5.png,fake,0.9997488856315613,0.0905308723449707
sd35_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp16_p12_seed135_s30_g3.5.png,fake,0.9999442100524902,0.08912801742553711
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p0_seed123_s30_g3.5.png,fake,0.9998903274536133,0.0921792984008789
sd35_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp16_p77_seed200_s30_g3.5.png,fake,0.9996825456619263,0.09305310249328613
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p32_seed155_s30_g3.5.png,fake,0.9991216063499451,0.09383726119995117
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p30_seed153_s30_g3.5.png,fake,0.9952393770217896,0.07843613624572754
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p26_seed149_s30_g3.5.png,fake,0.9998096823692322,0.08254170417785645
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p93_seed216_s30_g3.5.png,fake,0.999342143535614,0.09131312370300293
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p60_seed183_s30_g3.5.png,fake,0.9999456405639648,0.0777132511138916
pg25_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp16_p45_seed168_s30_g3.5.png,fake,0.9999172687530518,0.08861875534057617
sd35_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp16_p75_seed198_s30_g3.5.png,fake,0.9999351501464844,0.09312295913696289
sd35_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd35_fp8_p47_seed170_s30_g3.5.png,fake,0.9999356269836426,0.09176397323608398
sdxl_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp4_p96_seed219_s30_g3.5.png,fake,0.9999321699142456,0.09288525581359863
sdxl_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sdxl_fp8_p3_seed126_s30_g3.5.png,fake,0.9999055862426758,0.08911848068237305
z-image_fp4,CLIP-D,/media/CrispyMcMarkInc/fake-images/z-image_fp4_p24_seed147_s30_g3.5.png,fake,0.9999439716339111,0.09189677238464355
pg25_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/pg25_fp8_p55_seed178_s30_g3.5.png,fake,0.9998894929885864,0.09173321723937988
sd3_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp16_p93_seed216_s30_g3.5.png,fake,0.9917186498641968,0.09317183494567871
sd3_fp8,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd3_fp8_p61_seed184_s30_g3.5.png,fake,0.9995740056037903,0.09308338165283203
sd15_fp16,CLIP-D,/media/CrispyMcMarkInc/fake-images/sd15_fp16_p21_seed144_s30_g3.5.png,fake,0.9997000694274902,0.0758521556854248
