path,label
/media/CrispyMcMarkInc/fake-images-img2img/train/00581_sd15_fp16_seed182_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00581_sd15_fp16_seed183_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00581_sd35_fp16_seed183_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00581_sd3_fp16_seed183_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00299.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00299_sd15_fp16_seed183_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00299_sd15_fp16_seed184_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00299_sd35_fp16_seed184_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00299_sd3_fp16_seed184_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00638.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00638_sd15_fp16_seed184_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00638_sd15_fp16_seed185_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00638_sd35_fp16_seed185_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00638_sd3_fp16_seed185_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00386.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00386_sd15_fp16_seed185_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00386_sd15_fp16_seed186_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00386_sd35_fp16_seed186_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00386_sd3_fp16_seed186_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00364.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00364_sd15_fp16_seed186_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00364_sd15_fp16_seed187_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00364_sd35_fp16_seed187_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00364_sd3_fp16_seed187_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00879.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00879_sd15_fp16_seed187_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00879_sd15_fp16_seed188_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00879_sd35_fp16_seed188_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00879_sd3_fp16_seed188_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00334.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00334_sd15_fp16_seed188_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00334_sd15_fp16_seed189_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00334_sd35_fp16_seed189_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00334_sd3_fp16_seed189_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00016.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00016_sd15_fp16_seed189_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00016_sd15_fp16_seed190_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00016_sd35_fp16_seed190_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00016_sd3_fp16_seed190_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00202.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00202_sd15_fp16_seed190_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00202_sd15_fp16_seed191_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00202_sd35_fp16_seed191_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00202_sd3_fp16_seed191_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00001.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00001_sd15_fp16_seed191_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00001_sd15_fp16_seed192_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00001_sd35_fp16_seed192_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00001_sd3_fp16_seed192_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00038.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00038_sd15_fp16_seed192_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00038_sd15_fp16_seed193_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00038_sd35_fp16_seed193_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00038_sd3_fp16_seed193_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00290.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00290_sd15_fp16_seed193_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00290_sd15_fp16_seed194_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00290_sd35_fp16_seed194_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00290_sd3_fp16_seed194_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00493.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00493_sd15_fp16_seed194_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00493_sd15_fp16_seed195_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00493_sd35_fp16_seed195_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00493_sd3_fp16_seed195_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00247.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00247_sd15_fp16_seed195_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00247_sd15_fp16_seed196_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00247_sd35_fp16_seed196_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00247_sd3_fp16_seed196_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00506.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00506_sd15_fp16_seed196_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00506_sd15_fp16_seed197_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00506_sd35_fp16_seed197_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00506_sd3_fp16_seed197_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00896.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00896_sd15_fp16_seed197_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00896_sd15_fp16_seed198_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00896_sd35_fp16_seed198_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00896_sd3_fp16_seed198_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00713.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00713_sd15_fp16_seed198_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00713_sd15_fp16_seed199_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00713_sd35_fp16_seed199_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00713_sd3_fp16_seed199_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00891.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00891_sd15_fp16_seed199_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00891_sd15_fp16_seed200_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00891_sd35_fp16_seed200_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00891_sd3_fp16_seed200_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00076.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00076_sd15_fp16_seed200_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00076_sd15_fp16_seed201_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00076_sd35_fp16_seed201_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00076_sd3_fp16_seed201_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00911.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00911_sd15_fp16_seed201_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00911_sd15_fp16_seed202_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00911_sd35_fp16_seed202_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00911_sd3_fp16_seed202_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00792.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00792_sd15_fp16_seed202_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00792_sd15_fp16_seed203_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00792_sd35_fp16_seed203_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00792_sd3_fp16_seed203_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00508.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00508_sd15_fp16_seed203_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00508_sd15_fp16_seed204_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00508_sd35_fp16_seed204_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00508_sd3_fp16_seed204_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00177.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00177_sd15_fp16_seed204_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00177_sd15_fp16_seed205_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00177_sd35_fp16_seed205_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00177_sd3_fp16_seed205_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00842.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00842_sd15_fp16_seed205_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00842_sd15_fp16_seed206_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00842_sd35_fp16_seed206_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00842_sd3_fp16_seed206_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00200.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00200_sd15_fp16_seed206_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00200_sd15_fp16_seed207_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00200_sd35_fp16_seed207_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00200_sd3_fp16_seed207_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00765.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00765_sd15_fp16_seed207_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00765_sd15_fp16_seed208_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00765_sd35_fp16_seed208_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00765_sd3_fp16_seed208_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00909.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00909_sd15_fp16_seed208_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00909_sd15_fp16_seed209_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00909_sd35_fp16_seed209_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00909_sd3_fp16_seed209_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00293.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00293_sd15_fp16_seed209_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00293_sd15_fp16_seed210_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00293_sd35_fp16_seed210_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00293_sd3_fp16_seed210_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00538.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00538_sd15_fp16_seed210_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00538_sd15_fp16_seed211_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00538_sd35_fp16_seed211_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00538_sd3_fp16_seed211_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00024.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00024_sd15_fp16_seed211_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00024_sd15_fp16_seed212_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00024_sd35_fp16_seed212_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00024_sd3_fp16_seed212_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00694.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00694_sd15_fp16_seed212_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00694_sd15_fp16_seed213_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00694_sd35_fp16_seed213_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00694_sd3_fp16_seed213_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00210.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00210_sd15_fp16_seed213_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00210_sd15_fp16_seed214_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00210_sd35_fp16_seed214_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00210_sd3_fp16_seed214_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00424.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00424_sd15_fp16_seed214_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00424_sd15_fp16_seed215_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00424_sd35_fp16_seed215_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00424_sd3_fp16_seed215_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00528.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00528_sd15_fp16_seed215_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00528_sd15_fp16_seed216_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00528_sd35_fp16_seed216_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00528_sd3_fp16_seed216_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00034.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00034_sd15_fp16_seed216_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00034_sd15_fp16_seed217_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00034_sd35_fp16_seed217_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00034_sd3_fp16_seed217_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00928.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00928_sd15_fp16_seed217_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00928_sd15_fp16_seed218_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00928_sd35_fp16_seed218_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00928_sd3_fp16_seed218_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00398.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00398_sd15_fp16_seed218_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00398_sd15_fp16_seed219_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00398_sd35_fp16_seed219_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00398_sd3_fp16_seed219_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00607.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00607_sd15_fp16_seed219_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00607_sd15_fp16_seed220_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00607_sd35_fp16_seed220_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00607_sd3_fp16_seed220_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00298.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00298_sd15_fp16_seed220_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00298_sd15_fp16_seed221_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00298_sd35_fp16_seed221_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00298_sd3_fp16_seed221_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00848.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00848_sd15_fp16_seed221_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00848_sd15_fp16_seed222_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00848_sd35_fp16_seed222_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00848_sd3_fp16_seed222_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00668.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00668_sd15_fp16_seed222_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00668_sd15_fp16_seed223_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00668_sd35_fp16_seed223_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00668_sd3_fp16_seed223_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00282.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00282_sd15_fp16_seed223_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00282_sd15_fp16_seed224_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00282_sd35_fp16_seed224_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00282_sd3_fp16_seed224_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00939.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00939_sd15_fp16_seed224_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00939_sd15_fp16_seed225_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00939_sd35_fp16_seed225_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00939_sd3_fp16_seed225_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00944.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00944_sd15_fp16_seed225_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00944_sd15_fp16_seed226_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00944_sd35_fp16_seed226_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00944_sd3_fp16_seed226_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00606.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00606_sd15_fp16_seed226_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00606_sd15_fp16_seed227_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00606_sd35_fp16_seed227_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00606_sd3_fp16_seed227_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00959.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00959_sd15_fp16_seed227_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00959_sd15_fp16_seed228_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00959_sd35_fp16_seed228_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00959_sd3_fp16_seed228_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00934.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00934_sd15_fp16_seed228_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00934_sd15_fp16_seed229_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00934_sd35_fp16_seed229_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00934_sd3_fp16_seed229_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00731.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00731_sd15_fp16_seed229_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00731_sd15_fp16_seed230_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00731_sd35_fp16_seed230_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00731_sd3_fp16_seed230_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00287.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00287_sd15_fp16_seed230_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00287_sd15_fp16_seed231_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00287_sd35_fp16_seed231_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00287_sd3_fp16_seed231_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00527.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00527_sd15_fp16_seed231_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00527_sd15_fp16_seed232_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00527_sd35_fp16_seed232_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00527_sd3_fp16_seed232_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00807.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00807_sd15_fp16_seed232_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00807_sd15_fp16_seed233_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00807_sd35_fp16_seed233_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00807_sd3_fp16_seed233_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00229.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00229_sd15_fp16_seed233_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00229_sd15_fp16_seed234_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00229_sd35_fp16_seed234_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00229_sd3_fp16_seed234_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/Real_cropped_1024/00436.jpg,0
/media/CrispyMcMarkInc/fake-images-img2img/train/00436_sd15_fp16_seed234_s30_g3.5_str0.3.png,1
/media/CrispyMcMarkInc/fake-images-img2img/train/00436_sd15_fp16_seed235_s30_g3.5_str0.3.png,1
